baseYmd,daywkDivCd,daywkDivNm,signguCode,signguNm,touDivCd,touDivNm,touNum
20210502,7,일요일,28110,중구,1,현지인(a),80013.5
20210502,7,일요일,28110,중구,2,외지인(b),164419.5
20210502,7,일요일,28110,중구,3,외국인(c),1861.020591
20210502,7,일요일,28140,동구,1,현지인(a),20408.5
20210502,7,일요일,28140,동구,2,외지인(b),18693.5
20210502,7,일요일,28140,동구,3,외국인(c),65.95648276
20210502,7,일요일,28177,미추홀구,1,현지인(a),172028.5
20210502,7,일요일,28177,미추홀구,2,외지인(b),105217
20210502,7,일요일,28177,미추홀구,3,외국인(c),83.07356994
20210502,7,일요일,28185,연수구,1,현지인(a),181352.5
20210502,7,일요일,28185,연수구,2,외지인(b),127547
20210502,7,일요일,28185,연수구,3,외국인(c),268.6406903
20210502,7,일요일,28200,남동구,1,현지인(a),205838.5
20210502,7,일요일,28200,남동구,2,외지인(b),140819
20210502,7,일요일,28200,남동구,3,외국인(c),80.31257732
20210502,7,일요일,28237,부평구,1,현지인(a),204795.5
20210502,7,일요일,28237,부평구,2,외지인(b),124659.5
20210503,1,월요일,11290,성북구,1,현지인(a),241346
20210503,1,월요일,11290,성북구,2,외지인(b),108139.5
20210503,1,월요일,11290,성북구,3,외국인(c),128.9010352
20210503,1,월요일,11305,강북구,1,현지인(a),143118.5
20210503,1,월요일,11305,강북구,2,외지인(b),64302
20210503,1,월요일,11305,강북구,3,외국인(c),28.63707071
20210503,1,월요일,11320,도봉구,1,현지인(a),125027
20210503,1,월요일,11320,도봉구,2,외지인(b),65187.5
20210503,1,월요일,11320,도봉구,3,외국인(c),40.55464684
20210503,1,월요일,11350,노원구,1,현지인(a),295351
20210503,1,월요일,11350,노원구,2,외지인(b),123991
20210503,1,월요일,11350,노원구,3,외국인(c),47.23989218
20210503,1,월요일,11380,은평구,1,현지인(a),217784
20210503,1,월요일,11380,은평구,2,외지인(b),77931
20210503,1,월요일,11380,은평구,3,외국인(c),68.3837401
20210503,1,월요일,11410,서대문구,1,현지인(a),189875
20210503,1,월요일,11410,서대문구,2,외지인(b),165466
20210503,1,월요일,11410,서대문구,3,외국인(c),183.7194714
20210503,1,월요일,11440,마포구,1,현지인(a),269031
20210503,1,월요일,11440,마포구,2,외지인(b),228735.5
20210503,1,월요일,11440,마포구,3,외국인(c),240.0049378
20210503,1,월요일,11470,양천구,1,현지인(a),187047
20210503,1,월요일,11470,양천구,2,외지인(b),89673.5
20210503,1,월요일,11470,양천구,3,외국인(c),69.35839357
20210503,1,월요일,11500,강서구,1,현지인(a),263662
20210503,1,월요일,11500,강서구,2,외지인(b),165588.5
20210503,1,월요일,11500,강서구,3,외국인(c),246.7575625
20210503,1,월요일,11530,구로구,1,현지인(a),204683.5
20210503,1,월요일,11530,구로구,2,외지인(b),130070.5
20210503,1,월요일,11530,구로구,3,외국인(c),274.7524165
20210503,1,월요일,11545,금천구,1,현지인(a),96628
20210503,1,월요일,11545,금천구,2,외지인(b),65471
20210503,1,월요일,11545,금천구,3,외국인(c),119.059148
20210503,1,월요일,11560,영등포구,1,현지인(a),295557.5
20210503,1,월요일,11560,영등포구,2,외지인(b),239340.5
20210503,1,월요일,11560,영등포구,3,외국인(c),260.2560679
20210503,1,월요일,11590,동작구,1,현지인(a),189392
20210503,1,월요일,11590,동작구,2,외지인(b),116578
20210503,1,월요일,11590,동작구,3,외국인(c),99.3255597
20210503,1,월요일,11620,관악구,1,현지인(a),235063.5
20210503,1,월요일,11620,관악구,2,외지인(b),114485
20210503,1,월요일,11620,관악구,3,외국인(c),111.9413256
20210503,1,월요일,11650,서초구,1,현지인(a),356709.5
20210503,1,월요일,11650,서초구,2,외지인(b),366579.5
20210503,1,월요일,11650,서초구,3,외국인(c),182.447464
20210503,1,월요일,11680,강남구,1,현지인(a),565159
20210503,1,월요일,11680,강남구,2,외지인(b),480539.5
20210503,1,월요일,11680,강남구,3,외국인(c),376.1971145
20210503,1,월요일,11710,송파구,1,현지인(a),430682
20210503,1,월요일,11710,송파구,2,외지인(b),244786.5
20210503,1,월요일,11710,송파구,3,외국인(c),178.0036986
20210504,2,화요일,27110,중구,3,외국인(c),17.24415584
20210504,2,화요일,27140,동구,1,현지인(a),173778.5
20210504,2,화요일,27140,동구,2,외지인(b),110474
20210504,2,화요일,27140,동구,3,외국인(c),21.22457447
20210504,2,화요일,27170,서구,1,현지인(a),65439.5
20210504,2,화요일,27170,서구,2,외지인(b),48706
20210504,2,화요일,27170,서구,3,외국인(c),3.638461538
20210504,2,화요일,27200,남구,1,현지인(a),74235
20210504,2,화요일,27200,남구,2,외지인(b),63136.5
20210504,2,화요일,27200,남구,3,외국인(c),27.38900621
20210504,2,화요일,27230,북구,1,현지인(a),258996.5
20210504,2,화요일,27230,북구,2,외지인(b),103803
20210504,2,화요일,27230,북구,3,외국인(c),37.46372549
20210504,2,화요일,27260,수성구,1,현지인(a),247187.5
20210504,2,화요일,27260,수성구,2,외지인(b),102522
20210504,2,화요일,27260,수성구,3,외국인(c),60.33690852
20210504,2,화요일,27290,달서구,1,현지인(a),308763
20210504,2,화요일,27290,달서구,2,외지인(b),117334
20210504,2,화요일,27290,달서구,3,외국인(c),55.24815534
20210504,2,화요일,27710,달성군,1,현지인(a),120463
20210504,2,화요일,27710,달성군,2,외지인(b),63210
20210504,2,화요일,27710,달성군,3,외국인(c),43.72735426
20210504,2,화요일,28110,중구,1,현지인(a),90664
20210504,2,화요일,28110,중구,2,외지인(b),84486.5
20210504,2,화요일,28110,중구,3,외국인(c),1642.678778
20210504,2,화요일,28140,동구,1,현지인(a),25014.5
20210504,2,화요일,28140,동구,2,외지인(b),19936
20210504,2,화요일,28140,동구,3,외국인(c),36.41261628
20210504,2,화요일,28177,미추홀구,1,현지인(a),185913
20210504,2,화요일,28177,미추홀구,2,외지인(b),96456.5
20210504,2,화요일,28177,미추홀구,3,외국인(c),70.37194245
20210504,2,화요일,28185,연수구,1,현지인(a),193322.5
20210504,2,화요일,28185,연수구,2,외지인(b),88385.5
20210504,2,화요일,28185,연수구,3,외국인(c),257.3210919
20210504,2,화요일,28200,남동구,1,현지인(a),223982.5
20210504,2,화요일,28200,남동구,2,외지인(b),114411.5
20210504,2,화요일,28200,남동구,3,외국인(c),85.00598985
20210504,2,화요일,28237,부평구,1,현지인(a),218512
20210504,2,화요일,28237,부평구,2,외지인(b),105105
20210504,2,화요일,28237,부평구,3,외국인(c),80.89215827
20210504,2,화요일,28245,계양구,1,현지인(a),119133
20210504,2,화요일,28245,계양구,2,외지인(b),59762.5
20210504,2,화요일,28245,계양구,3,외국인(c),57.87792208
20210504,2,화요일,28260,서구,1,현지인(a),270074
20210504,2,화요일,28260,서구,2,외지인(b),100642.5
20210504,2,화요일,28260,서구,3,외국인(c),146.3938931
20210504,2,화요일,28710,강화군,1,현지인(a),46592
20210504,2,화요일,28710,강화군,2,외지인(b),26666.5
20210504,2,화요일,28710,강화군,3,외국인(c),25.26952381
20210504,2,화요일,28720,옹진군,1,현지인(a),9030
20210504,2,화요일,28720,옹진군,2,외지인(b),9334.5
20210505,3,수요일,11110,종로구,1,현지인(a),111947.5
20210505,3,수요일,11110,종로구,2,외지인(b),333865
20210505,3,수요일,11110,종로구,3,외국인(c),163.1398289
20210505,3,수요일,11140,중구,2,외지인(b),288865.5
20210505,3,수요일,11140,중구,3,외국인(c),386.9498123
20210505,3,수요일,11170,용산구,1,현지인(a),141120
20210505,3,수요일,11170,용산구,2,외지인(b),242263
20210505,3,수요일,11170,용산구,3,외국인(c),153.0904602
20210505,3,수요일,11200,성동구,1,현지인(a),151910.5
20210505,3,수요일,11200,성동구,2,외지인(b),150115
20210505,3,수요일,11200,성동구,3,외국인(c),110.4312329
20210505,3,수요일,11215,광진구,1,현지인(a),199409
20210505,3,수요일,11215,광진구,2,외지인(b),203399
20210505,3,수요일,11215,광진구,3,외국인(c),108.0814545
20210505,3,수요일,11230,동대문구,1,현지인(a),168378
20210505,3,수요일,11230,동대문구,2,외지인(b),121275
20210505,3,수요일,11230,동대문구,3,외국인(c),131.9707119
20210505,3,수요일,11260,중랑구,1,현지인(a),173792.5
20210505,3,수요일,11260,중랑구,2,외지인(b),94766
20210505,3,수요일,11260,중랑구,3,외국인(c),49.2307377
20210505,3,수요일,11290,성북구,1,현지인(a),219541
20210505,3,수요일,11290,성북구,2,외지인(b),121208.5
20210505,3,수요일,11290,성북구,3,외국인(c),130.3497881
20210505,3,수요일,11305,강북구,1,현지인(a),133112
20210505,3,수요일,11305,강북구,2,외지인(b),84343
20210505,3,수요일,11305,강북구,3,외국인(c),30.36430279
20210505,3,수요일,11320,도봉구,1,현지인(a),118464.5
20210505,3,수요일,11320,도봉구,2,외지인(b),84203
20210505,3,수요일,11320,도봉구,3,외국인(c),31.73415162
20210505,3,수요일,11350,노원구,1,현지인(a),276255
20210505,3,수요일,11350,노원구,2,외지인(b),145827.5
20210505,3,수요일,11350,노원구,3,외국인(c),47.33720548
20210505,3,수요일,11380,은평구,1,현지인(a),210112
20210505,3,수요일,11380,은평구,2,외지인(b),104436.5
20210505,3,수요일,11380,은평구,3,외국인(c),65.46158598
20210505,3,수요일,11410,서대문구,1,현지인(a),160870.5
20210505,3,수요일,11410,서대문구,2,외지인(b),167412
20210505,3,수요일,11410,서대문구,3,외국인(c),195.2104847
20210505,3,수요일,11440,마포구,1,현지인(a),221396
20210505,3,수요일,11440,마포구,2,외지인(b),307223
20210505,3,수요일,11440,마포구,3,외국인(c),241.4735664
20210505,3,수요일,11470,양천구,1,현지인(a),175549.5
20210505,3,수요일,11470,양천구,2,외지인(b),103705
20210505,3,수요일,11470,양천구,3,외국인(c),78.88118519
20210505,3,수요일,11500,강서구,1,현지인(a),241685.5
20210505,3,수요일,11500,강서구,2,외지인(b),207651.5
20210505,3,수요일,11500,강서구,3,외국인(c),288.2013855
20210505,3,수요일,11530,구로구,1,현지인(a),173775
20210505,3,수요일,11530,구로구,2,외지인(b),145628
20210505,3,수요일,11530,구로구,3,외국인(c),323.7466754
20210505,3,수요일,11545,금천구,1,현지인(a),78907.5
20210506,4,목요일,26380,사하구,2,외지인(b),53956
20210506,4,목요일,26380,사하구,3,외국인(c),278.3182927
20210506,4,목요일,26410,금정구,1,현지인(a),125174
20210506,4,목요일,26410,금정구,2,외지인(b),62615
20210506,4,목요일,26410,금정구,3,외국인(c),33.02893617
20210506,4,목요일,26440,강서구,1,현지인(a),69527.5
20210506,4,목요일,26440,강서구,2,외지인(b),84661.5
20210506,4,목요일,26440,강서구,3,외국인(c),916.4225528
20210506,4,목요일,26470,연제구,1,현지인(a),87514
20210506,4,목요일,26470,연제구,2,외지인(b),60959.5
20210506,4,목요일,26470,연제구,3,외국인(c),9.507407407
20210506,4,목요일,26500,수영구,1,현지인(a),89628
20210506,4,목요일,26500,수영구,2,외지인(b),80839.5
20210506,4,목요일,26500,수영구,3,외국인(c),54.65797794
20210506,4,목요일,26530,사상구,1,현지인(a),93936.5
20210506,4,목요일,26530,사상구,2,외지인(b),62482
20210506,4,목요일,26530,사상구,3,외국인(c),44.86857143
20210506,4,목요일,26710,기장군,1,현지인(a),80951.5
20210506,4,목요일,26710,기장군,2,외지인(b),85137.5
20210506,4,목요일,26710,기장군,3,외국인(c),251.4980932
20210506,4,목요일,27110,중구,1,현지인(a),69618.5
20210506,4,목요일,27110,중구,2,외지인(b),148519
20210506,4,목요일,27110,중구,3,외국인(c),20.5227551
20210506,4,목요일,27140,동구,1,현지인(a),177054.5
20210506,4,목요일,27140,동구,2,외지인(b),113302
20210506,4,목요일,27140,동구,3,외국인(c),36.15664336
20210506,4,목요일,27170,서구,1,현지인(a),67462.5
20210506,4,목요일,27170,서구,2,외지인(b),46508
20210506,4,목요일,27170,서구,3,외국인(c),10.08873239
20210506,4,목요일,27200,남구,1,현지인(a),75764.5
20210506,4,목요일,27200,남구,2,외지인(b),68222
20210506,4,목요일,27200,남구,3,외국인(c),19.7912
20210506,4,목요일,27230,북구,1,현지인(a),262556
20210506,4,목요일,27230,북구,2,외지인(b),101241
20210506,4,목요일,27230,북구,3,외국인(c),36.87636364
20210506,4,목요일,27260,수성구,1,현지인(a),251720
20210506,4,목요일,27260,수성구,2,외지인(b),104237
20210506,4,목요일,27260,수성구,3,외국인(c),49.038
20210506,4,목요일,27290,달서구,1,현지인(a),312095
20210506,4,목요일,27290,달서구,2,외지인(b),117257
20210506,4,목요일,27290,달서구,3,외국인(c),43.98937908
20210506,4,목요일,27710,달성군,1,현지인(a),123844
20210506,4,목요일,27710,달성군,2,외지인(b),67900
20210506,4,목요일,27710,달성군,3,외국인(c),46.75798179
20210506,4,목요일,28110,중구,1,현지인(a),93194.5
20210506,4,목요일,28110,중구,2,외지인(b),101521
20210506,4,목요일,28110,중구,3,외국인(c),2063.541216
20210506,4,목요일,28140,동구,1,현지인(a),26040
20210506,4,목요일,28140,동구,2,외지인(b),21325.5
20210506,4,목요일,28140,동구,3,외국인(c),52.07172414
20210506,4,목요일,28177,미추홀구,1,현지인(a),191170
20210507,5,금요일,41131,성남시 수정구,2,외지인(b),87570
20210507,5,금요일,41131,성남시 수정구,3,외국인(c),83.63691377
20210507,5,금요일,41133,성남시 중원구,1,현지인(a),92456
20210507,5,금요일,41133,성남시 중원구,2,외지인(b),70668.5
20210507,5,금요일,41133,성남시 중원구,3,외국인(c),67.37518797
20210507,5,금요일,41135,성남시 분당구,1,현지인(a),375725
20210507,5,금요일,41135,성남시 분당구,2,외지인(b),220923.5
20210507,5,금요일,41135,성남시 분당구,3,외국인(c),409.2120337
20210507,5,금요일,41150,의정부시,1,현지인(a),243320
20210507,5,금요일,41150,의정부시,2,외지인(b),102312
20210507,5,금요일,41150,의정부시,3,외국인(c),54.69558904
20210507,5,금요일,41171,안양시 만안구,1,현지인(a),116844
20210507,5,금요일,41171,안양시 만안구,2,외지인(b),70773.5
20210507,5,금요일,41171,안양시 만안구,3,외국인(c),38.8274717
20210507,5,금요일,41173,안양시 동안구,1,현지인(a),161668.5
20210507,5,금요일,41173,안양시 동안구,2,외지인(b),102133.5
20210507,5,금요일,41173,안양시 동안구,3,외국인(c),55.65480663
20210507,5,금요일,41190,부천시,1,현지인(a),484428
20210507,5,금요일,41190,부천시,2,외지인(b),174191.5
20210507,5,금요일,41190,부천시,3,외국인(c),119.6614898
20210507,5,금요일,41210,광명시,1,현지인(a),139517
20210507,5,금요일,41210,광명시,2,외지인(b),101895.5
20210507,5,금요일,41210,광명시,3,외국인(c),187.9644109
20210507,5,금요일,41220,평택시,1,현지인(a),267491
20210507,5,금요일,41220,평택시,2,외지인(b),110526.5
20210507,5,금요일,41220,평택시,3,외국인(c),1046.947164
20210507,5,금요일,41250,동두천시,1,현지인(a),48513.5
20210507,5,금요일,41250,동두천시,2,외지인(b),22239
20210507,5,금요일,41250,동두천시,3,외국인(c),11.93422819
20210507,5,금요일,41271,안산시 상록구,1,현지인(a),139058.5
20210507,5,금요일,41271,안산시 상록구,2,외지인(b),71673
20210507,5,금요일,41271,안산시 상록구,3,외국인(c),83.53033784
20210507,5,금요일,41273,안산시 단원구,1,현지인(a),184775.5
20210507,5,금요일,41273,안산시 단원구,2,외지인(b),123921
20210507,5,금요일,41273,안산시 단원구,3,외국인(c),281.0752603
20210507,5,금요일,41281,고양시 덕양구,1,현지인(a),243789
20210507,5,금요일,41281,고양시 덕양구,2,외지인(b),164640
20210507,5,금요일,41281,고양시 덕양구,3,외국인(c),108.7474352
20210507,5,금요일,41285,고양시 일산동구,1,현지인(a),205096.5
20210507,5,금요일,41285,고양시 일산동구,2,외지인(b),157713.5
20210507,5,금요일,41285,고양시 일산동구,3,외국인(c),69.67632743
20210507,5,금요일,41287,고양시 일산서구,1,현지인(a),162130.5
20210507,5,금요일,41287,고양시 일산서구,2,외지인(b),115199
20210507,5,금요일,41287,고양시 일산서구,3,외국인(c),77.95365427
20210507,5,금요일,41290,과천시,1,현지인(a),55013
20210507,5,금요일,41290,과천시,2,외지인(b),48104
20210507,5,금요일,41290,과천시,3,외국인(c),16.48525773
20210507,5,금요일,41310,구리시,1,현지인(a),141123.5
20210507,5,금요일,41310,구리시,2,외지인(b),127781.5
20210507,5,금요일,41310,구리시,3,외국인(c),28.84153846
20210507,5,금요일,41360,남양주시,1,현지인(a),375441.5
20210508,6,토요일,11110,종로구,1,현지인(a),105696.5
20210508,6,토요일,11110,종로구,2,외지인(b),282383.5
20210508,6,토요일,11110,종로구,3,외국인(c),159.9560442
20210508,6,토요일,11140,중구,1,현지인(a),94255
20210508,6,토요일,11140,중구,2,외지인(b),262300.5
20210508,6,토요일,11140,중구,3,외국인(c),425.7546698
20210508,6,토요일,11170,용산구,1,현지인(a),136566.5
20210508,6,토요일,11170,용산구,2,외지인(b),238903
20210508,6,토요일,11170,용산구,3,외국인(c),177.7737787
20210508,6,토요일,11200,성동구,1,현지인(a),146737.5
20210508,6,토요일,11200,성동구,2,외지인(b),159064.5
20210508,6,토요일,11200,성동구,3,외국인(c),98.55368421
20210508,6,토요일,11215,광진구,1,현지인(a),192034.5
20210508,6,토요일,11215,광진구,2,외지인(b),196535.5
20210508,6,토요일,11215,광진구,3,외국인(c),111.1772973
20210508,6,토요일,11230,동대문구,1,현지인(a),165182.5
20210508,6,토요일,11230,동대문구,2,외지인(b),152992
20210508,6,토요일,11230,동대문구,3,외국인(c),120.2590933
20210508,6,토요일,11260,중랑구,1,현지인(a),173306
20210508,6,토요일,11260,중랑구,2,외지인(b),127389.5
20210508,6,토요일,11260,중랑구,3,외국인(c),37.10905882
20210508,6,토요일,11290,성북구,1,현지인(a),215936
20210508,6,토요일,11290,성북구,2,외지인(b),152533.5
20210508,6,토요일,11290,성북구,3,외국인(c),232.0497309
20210508,6,토요일,11305,강북구,1,현지인(a),134403.5
20210508,6,토요일,11305,강북구,2,외지인(b),108213
20210508,6,토요일,11305,강북구,3,외국인(c),44.92666667
20210508,6,토요일,11320,도봉구,1,현지인(a),119563.5
20210508,6,토요일,11320,도봉구,2,외지인(b),109928
20210508,6,토요일,11320,도봉구,3,외국인(c),32.04614108
20210508,6,토요일,11350,노원구,1,현지인(a),274183
20210508,6,토요일,11350,노원구,2,외지인(b),214273.5
20210508,6,토요일,11350,노원구,3,외국인(c),45.26548387
20210508,6,토요일,11380,은평구,1,현지인(a),212705.5
20210508,6,토요일,11380,은평구,2,외지인(b),130840.5
20210508,6,토요일,11380,은평구,3,외국인(c),87.30893372
20210508,6,토요일,11410,서대문구,1,현지인(a),157262
20210508,6,토요일,11410,서대문구,2,외지인(b),184586.5
20210508,6,토요일,11410,서대문구,3,외국인(c),178.0545936
20210508,6,토요일,11440,마포구,1,현지인(a),212100
20210508,6,토요일,11440,마포구,2,외지인(b),304111.5
20210508,6,토요일,11440,마포구,3,외국인(c),228.3990135
20210508,6,토요일,11470,양천구,1,현지인(a),174723.5
20210508,6,토요일,11470,양천구,2,외지인(b),142166.5
20210508,6,토요일,11470,양천구,3,외국인(c),58.88877493
20210508,6,토요일,11500,강서구,1,현지인(a),235875.5
20210508,6,토요일,11500,강서구,2,외지인(b),245861
20210508,6,토요일,11500,강서구,3,외국인(c),260.3782705
20210508,6,토요일,11530,구로구,1,현지인(a),171479
20210508,6,토요일,11530,구로구,2,외지인(b),178822
20210508,6,토요일,11530,구로구,3,외국인(c),327.1137218
20210509,7,일요일,42800,양구군,2,외지인(b),11634
20210509,7,일요일,42800,양구군,3,외국인(c),4.2368
20210509,7,일요일,42810,인제군,1,현지인(a),19313
20210509,7,일요일,42810,인제군,2,외지인(b),31402
20210509,7,일요일,42810,인제군,3,외국인(c),1.48
20210509,7,일요일,42820,고성군,1,현지인(a),19348
20210509,7,일요일,42820,고성군,2,외지인(b),38839.5
20210509,7,일요일,42820,고성군,3,외국인(c),10.708
20210509,7,일요일,42830,양양군,1,현지인(a),26236
20210509,7,일요일,42830,양양군,2,외지인(b),55786.5
20210509,7,일요일,42830,양양군,3,외국인(c),11.30625
20210509,7,일요일,43111,청주시 상당구,1,현지인(a),85788.5
20210509,7,일요일,43111,청주시 상당구,2,외지인(b),106834
20210509,7,일요일,43111,청주시 상당구,3,외국인(c),4.240588235
20210509,7,일요일,43112,청주시 서원구,1,현지인(a),83944
20210509,7,일요일,43112,청주시 서원구,2,외지인(b),87188.5
20210509,7,일요일,43112,청주시 서원구,3,외국인(c),34.34860759
20210509,7,일요일,43113,청주시 흥덕구,1,현지인(a),104506.5
20210509,7,일요일,43113,청주시 흥덕구,2,외지인(b),101230.5
20210509,7,일요일,43113,청주시 흥덕구,3,외국인(c),55.25647917
20210509,7,일요일,43114,청주시 청원구,1,현지인(a),80783.5
20210509,7,일요일,43114,청주시 청원구,2,외지인(b),74886
20210509,7,일요일,43114,청주시 청원구,3,외국인(c),61.77973684
20210509,7,일요일,43130,충주시,1,현지인(a),140595
20210509,7,일요일,43130,충주시,2,외지인(b),93723
20210509,7,일요일,43130,충주시,3,외국인(c),16.8866129
20210509,7,일요일,43150,제천시,1,현지인(a),57099
20210509,7,일요일,43150,제천시,2,외지인(b),53095
20210509,7,일요일,43150,제천시,3,외국인(c),15.66071429
20210509,7,일요일,43720,보은군,1,현지인(a),16131.5
20210509,7,일요일,43720,보은군,2,외지인(b),27965
20210509,7,일요일,43720,보은군,3,외국인(c),5.228372093
20210509,7,일요일,43730,옥천군,1,현지인(a),31031
20210509,7,일요일,43730,옥천군,2,외지인(b),48268.5
20210509,7,일요일,43730,옥천군,3,외국인(c),5.647428571
20210509,7,일요일,43740,영동군,1,현지인(a),28630
20210509,7,일요일,43740,영동군,2,외지인(b),28553
20210509,7,일요일,43745,증평군,1,현지인(a),22001
20210509,7,일요일,43745,증평군,2,외지인(b),22351
20210509,7,일요일,43745,증평군,3,외국인(c),4.3
20210509,7,일요일,43750,진천군,1,현지인(a),37646
20210509,7,일요일,43750,진천군,2,외지인(b),43778
20210509,7,일요일,43750,진천군,3,외국인(c),27.510625
20210509,7,일요일,43760,괴산군,1,현지인(a),15053.5
20210509,7,일요일,43760,괴산군,2,외지인(b),42731.5
20210509,7,일요일,43760,괴산군,3,외국인(c),7.02
20210509,7,일요일,43770,음성군,1,현지인(a),51135
20210509,7,일요일,43770,음성군,2,외지인(b),48594
20210509,7,일요일,43770,음성군,3,외국인(c),40.05602606
20210509,7,일요일,43800,단양군,1,현지인(a),15288
20210509,7,일요일,43800,단양군,2,외지인(b),35402.5
20210510,1,월요일,11110,종로구,1,현지인(a),170016
20210510,1,월요일,11110,종로구,2,외지인(b),261887.5
20210510,1,월요일,11110,종로구,3,외국인(c),163.8388382
20210510,1,월요일,11140,중구,1,현지인(a),174093.5
